tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-1003,Doha,Hard,64,P,20240212,265,216133,206242,6-1 6-3,3,R64,69.0,0.0,2.0,43.0,26.0,23.0,11.0,8.0,1.0,1.0,1.0,3.0,48.0,32.0,18.0,6.0,8.0,3.0,7.0
2024-1003,Doha,Hard,64,P,20240212,264,201458,211684,6-3 3-6 6-3,3,R64,154.0,2.0,4.0,108.0,66.0,44.0,18.0,14.0,14.0,18.0,2.0,0.0,82.0,58.0,32.0,12.0,13.0,6.0,11.0
2024-1003,Doha,Hard,64,P,20240212,263,211843,221054,6-0 7-6(6),3,R64,99.0,0.0,1.0,63.0,45.0,27.0,13.0,9.0,0.0,2.0,4.0,4.0,70.0,49.0,27.0,7.0,9.0,10.0,15.0
2024-1003,Doha,Hard,64,P,20240212,260,201615,220309,7-5 6-3,3,R64,95.0,0.0,3.0,65.0,40.0,22.0,12.0,10.0,4.0,8.0,1.0,7.0,84.0,49.0,28.0,12.0,11.0,10.0,17.0
2024-1003,Doha,Hard,64,P,20240212,259,201549,201551,7-5 3-6 7-6(5),3,R64,176.0,6.0,6.0,107.0,59.0,45.0,20.0,16.0,4.0,8.0,8.0,3.0,120.0,80.0,52.0,18.0,17.0,6.0,10.0
2024-1003,Doha,Hard,64,P,20240212,258,211768,201614,7-5 6-4,3,R64,88.0,6.0,3.0,76.0,37.0,32.0,19.0,11.0,7.0,8.0,4.0,1.0,55.0,32.0,20.0,15.0,11.0,0.0,3.0
2024-1003,Doha,Hard,64,P,20240212,257,215713,203354,6-4 6-4,3,R64,103.0,1.0,3.0,79.0,47.0,31.0,16.0,10.0,6.0,8.0,0.0,4.0,71.0,48.0,25.0,12.0,10.0,8.0,12.0
2024-1003,Doha,Hard,64,P,20240212,256,201662,214939,2-6 7-6(3) 6-4,3,R64,134.0,19.0,10.0,117.0,82.0,62.0,10.0,15.0,13.0,16.0,4.0,6.0,95.0,66.0,49.0,13.0,15.0,2.0,4.0
2024-1003,Doha,Hard,64,P,20240212,255,222328,211095,6-3 7-6(8),3,R64,80.0,11.0,3.0,67.0,43.0,30.0,12.0,11.0,2.0,6.0,4.0,5.0,67.0,40.0,21.0,11.0,10.0,3.0,8.0
2024-1003,Doha,Hard,64,P,20240212,252,202663,211702,6-1 6-4,3,R64,112.0,5.0,0.0,93.0,67.0,38.0,17.0,9.0,12.0,13.0,0.0,5.0,61.0,34.0,21.0,11.0,8.0,4.0,8.0
2024-1003,Doha,Hard,64,P,20240212,251,211651,221909,6-3 4-6 6-4,3,R64,143.0,3.0,1.0,96.0,43.0,29.0,25.0,14.0,7.0,12.0,1.0,6.0,102.0,70.0,43.0,10.0,15.0,8.0,15.0
2024-1003,Doha,Hard,64,P,20240212,250,220367,214643,7-5 7-6(4),3,R64,130.0,1.0,5.0,89.0,59.0,40.0,13.0,12.0,6.0,8.0,3.0,5.0,82.0,50.0,36.0,13.0,12.0,3.0,6.0
2024-1003,Doha,Hard,64,P,20240212,249,215613,211148,6-3 7-5,3,R64,90.0,1.0,0.0,55.0,37.0,22.0,9.0,10.0,1.0,5.0,0.0,0.0,70.0,50.0,25.0,7.0,11.0,6.0,13.0
2024-1003,Doha,Hard,64,P,20240212,248,210722,220548,6-2 6-3,3,R64,81.0,7.0,5.0,43.0,22.0,19.0,13.0,8.0,2.0,3.0,2.0,4.0,66.0,42.0,24.0,7.0,9.0,4.0,9.0
2024-1003,Doha,Hard,64,P,20240212,247,202684,219875,6-1 6-1,3,R64,53.0,3.0,0.0,38.0,23.0,20.0,7.0,7.0,0.0,1.0,0.0,2.0,37.0,20.0,4.0,5.0,7.0,4.0,10.0
2024-1003,Doha,Hard,64,P,20240212,244,213889,213583,6-1 6-1,3,R64,52.0,3.0,1.0,43.0,27.0,22.0,9.0,7.0,2.0,2.0,2.0,2.0,40.0,18.0,6.0,9.0,7.0,1.0,6.0
2024-1003,Doha,Hard,64,P,20240212,243,216146,214452,6-3 7-5,3,R64,86.0,4.0,3.0,66.0,39.0,29.0,12.0,10.0,4.0,6.0,0.0,0.0,63.0,43.0,23.0,9.0,11.0,0.0,5.0
2024-1003,Doha,Hard,64,P,20240212,242,201499,214082,6-2 7-6(2),3,R64,101.0,1.0,1.0,73.0,56.0,32.0,8.0,10.0,12.0,16.0,2.0,4.0,76.0,45.0,18.0,16.0,10.0,5.0,11.0
2024-1003,Doha,Hard,64,P,20240212,241,203389,206368,7-5 6-3,3,R64,106.0,1.0,4.0,67.0,41.0,29.0,10.0,11.0,1.0,4.0,1.0,3.0,65.0,50.0,29.0,5.0,10.0,4.0,9.0
2024-1003,Doha,Hard,64,P,20240212,240,213631,213550,7-5 2-6 7-5,3,R64,174.0,9.0,4.0,108.0,63.0,42.0,21.0,16.0,6.0,10.0,0.0,3.0,128.0,96.0,60.0,15.0,16.0,9.0,13.0
2024-1003,Doha,Hard,64,P,20240212,239,211701,202499,7-5 6-1,3,R64,78.0,1.0,3.0,58.0,39.0,25.0,9.0,9.0,4.0,7.0,1.0,6.0,52.0,26.0,16.0,2.0,10.0,0.0,7.0
2024-718,Dubai,Hard,64,P,20240219,300,211148,214939,4-6 7-5 7-5,3,F,133.0,0.0,1.0,92.0,63.0,38.0,16.0,17.0,2.0,8.0,2.0,4.0,91.0,60.0,32.0,17.0,17.0,2.0,9.0
2024-718,Dubai,Hard,64,P,20240219,299,214939,216347,6-4 6-4,3,SF,101.0,1.0,0.0,74.0,50.0,32.0,12.0,10.0,9.0,11.0,5.0,2.0,59.0,39.0,26.0,7.0,10.0,3.0,7.0
2024-718,Dubai,Hard,64,P,20240219,298,211148,201514,6-2 7-6(6),3,SF,117.0,0.0,2.0,69.0,49.0,29.0,10.0,10.0,3.0,6.0,1.0,1.0,96.0,64.0,35.0,13.0,10.0,8.0,13.0
2024-718,Dubai,Hard,64,P,20240219,297,216347,221012,6-3 6-2,3,QF,86.0,1.0,0.0,61.0,39.0,29.0,12.0,9.0,3.0,3.0,3.0,1.0,46.0,22.0,17.0,9.0,8.0,2.0,5.0
2024-718,Dubai,Hard,64,P,20240219,296,214939,221103,2-6 6-4 6-2,3,QF,137.0,1.0,2.0,110.0,75.0,44.0,14.0,13.0,10.0,15.0,3.0,8.0,75.0,49.0,31.0,8.0,13.0,7.0,13.0
2024-718,Dubai,Hard,64,P,20240219,295,211148,214981,W/O,3,QF,0.0,,,,,,,,,,,,,,,,,,
2024-718,Dubai,Hard,64,P,20240219,294,201514,214954,2-6 7-6(1) 6-2,3,QF,161.0,7.0,1.0,111.0,66.0,43.0,19.0,14.0,15.0,20.0,5.0,6.0,131.0,80.0,48.0,21.0,14.0,18.0,23.0
2024-718,Dubai,Hard,64,P,20240219,293,216347,202494,6-1 6-4,3,R16,83.0,4.0,2.0,58.0,40.0,27.0,8.0,9.0,4.0,6.0,4.0,1.0,52.0,31.0,18.0,6.0,8.0,1.0,6.0
2024-718,Dubai,Hard,64,P,20240219,292,221012,215713,6-3 6-2,3,R16,92.0,3.0,3.0,62.0,35.0,23.0,15.0,8.0,4.0,5.0,2.0,4.0,70.0,41.0,21.0,11.0,9.0,7.0,12.0
2024-718,Dubai,Hard,64,P,20240219,291,221103,201662,2-6 6-4 6-3,3,R16,113.0,5.0,9.0,109.0,79.0,50.0,11.0,14.0,11.0,16.0,8.0,5.0,71.0,55.0,32.0,8.0,13.0,4.0,9.0
2024-718,Dubai,Hard,64,P,20240219,290,214939,211533,6-4 7-5,3,R16,93.0,8.0,2.0,66.0,49.0,31.0,13.0,11.0,3.0,5.0,4.0,2.0,69.0,39.0,23.0,16.0,11.0,1.0,5.0
2024-718,Dubai,Hard,64,P,20240219,289,211148,206289,6-4 6-2,3,R16,81.0,0.0,0.0,55.0,41.0,20.0,11.0,9.0,5.0,8.0,1.0,3.0,54.0,28.0,16.0,8.0,9.0,1.0,7.0
2024-718,Dubai,Hard,64,P,20240219,288,214981,211684,7-6(5) 3-6 6-4,3,R16,159.0,13.0,1.0,104.0,65.0,50.0,17.0,15.0,6.0,9.0,3.0,1.0,107.0,72.0,47.0,19.0,16.0,5.0,8.0
2024-718,Dubai,Hard,64,P,20240219,287,214954,214643,6-2 6-2,3,R16,75.0,1.0,4.0,52.0,36.0,27.0,7.0,8.0,1.0,2.0,0.0,3.0,48.0,19.0,11.0,12.0,8.0,4.0,9.0
2024-718,Dubai,Hard,64,P,20240219,286,201514,202499,3-6 6-3 7-5,3,R16,135.0,5.0,2.0,83.0,47.0,33.0,15.0,15.0,1.0,6.0,7.0,4.0,95.0,57.0,34.0,16.0,15.0,3.0,9.0
2024-718,Dubai,Hard,64,P,20240219,285,216347,201585,6-4 6-4,3,R32,117.0,1.0,3.0,67.0,42.0,26.0,13.0,10.0,5.0,8.0,0.0,3.0,80.0,58.0,30.0,9.0,10.0,10.0,15.0
2024-718,Dubai,Hard,64,P,20240219,284,202494,213583,6-3 6-3,3,R32,72.0,3.0,0.0,52.0,32.0,23.0,12.0,9.0,4.0,5.0,4.0,3.0,61.0,33.0,20.0,13.0,9.0,3.0,7.0
2024-718,Dubai,Hard,64,P,20240219,283,215713,214459,6-0 6-3,3,R32,66.0,0.0,2.0,53.0,24.0,18.0,19.0,8.0,7.0,7.0,0.0,1.0,41.0,21.0,14.0,7.0,7.0,0.0,4.0
2024-718,Dubai,Hard,64,P,20240219,282,221012,211702,5-7 6-2 6-2,3,R32,133.0,6.0,5.0,78.0,43.0,36.0,18.0,14.0,1.0,3.0,2.0,2.0,94.0,63.0,38.0,13.0,14.0,8.0,13.0
2024-718,Dubai,Hard,64,P,20240219,281,221103,220714,6-1 7-5,3,R32,101.0,4.0,2.0,80.0,46.0,25.0,15.0,10.0,3.0,8.0,0.0,4.0,63.0,41.0,17.0,6.0,9.0,2.0,10.0
2024-718,Dubai,Hard,64,P,20240219,280,201662,221909,6-7(2) 6-3 6-4,3,R32,138.0,16.0,9.0,116.0,83.0,65.0,16.0,16.0,13.0,13.0,7.0,2.0,103.0,70.0,46.0,22.0,15.0,9.0,11.0
2024-718,Dubai,Hard,64,P,20240219,279,211533,215138,6-4 6-3,3,R32,80.0,6.0,5.0,69.0,38.0,28.0,18.0,10.0,2.0,2.0,6.0,5.0,62.0,37.0,27.0,12.0,9.0,7.0,9.0
2024-718,Dubai,Hard,64,P,20240219,278,214939,213710,6-3 6-4,3,R32,75.0,,,,,,,,,,,,,,,,,,
2024-718,Dubai,Hard,64,P,20240219,277,206289,215613,6-2 6-4,3,R32,76.0,3.0,1.0,58.0,38.0,25.0,8.0,9.0,2.0,5.0,0.0,0.0,45.0,31.0,17.0,3.0,9.0,3.0,9.0
2024-718,Dubai,Hard,64,P,20240219,276,211148,220367,6-3 6-4,3,R32,97.0,2.0,3.0,75.0,57.0,34.0,7.0,10.0,8.0,11.0,1.0,2.0,58.0,39.0,21.0,8.0,9.0,2.0,7.0
2024-718,Dubai,Hard,64,P,20240219,275,211684,201549,6-4 1-6 6-2,3,R32,120.0,3.0,1.0,73.0,48.0,33.0,15.0,12.0,3.0,5.0,3.0,3.0,76.0,49.0,34.0,14.0,13.0,2.0,5.0
2024-718,Dubai,Hard,64,P,20240219,274,214981,201458,4-6 6-2 RET,3,R32,78.0,4.0,1.0,51.0,30.0,23.0,11.0,9.0,2.0,3.0,0.0,5.0,56.0,36.0,26.0,9.0,9.0,3.0,5.0
2024-718,Dubai,Hard,64,P,20240219,273,214954,220548,6-1 5-7 6-2,3,R32,123.0,9.0,7.0,84.0,51.0,37.0,13.0,13.0,7.0,11.0,1.0,5.0,100.0,66.0,29.0,20.0,14.0,4.0,12.0
2024-718,Dubai,Hard,64,P,20240219,272,214643,201499,W/O,3,R32,0.0,,,,,,,,,,,,,,,,,,
2024-718,Dubai,Hard,64,P,20240219,271,201514,206368,6-1 6-4,3,R32,89.0,8.0,1.0,61.0,42.0,31.0,6.0,9.0,4.0,6.0,1.0,2.0,51.0,31.0,18.0,7.0,8.0,3.0,8.0
2024-718,Dubai,Hard,64,P,20240219,270,202499,214544,6-7(5) 6-3 6-0,3,R32,142.0,14.0,5.0,109.0,59.0,37.0,27.0,14.0,11.0,14.0,8.0,8.0,91.0,52.0,31.0,16.0,13.0,3.0,10.0
2024-718,Dubai,Hard,64,P,20240219,268,201585,216262,6-4 1-6 6-2,3,R64,120.0,0.0,2.0,82.0,58.0,35.0,11.0,12.0,8.0,12.0,1.0,8.0,99.0,59.0,39.0,14.0,13.0,6.0,11.0
2024-718,Dubai,Hard,64,P,20240219,267,213583,219875,6-2 6-1,3,R64,61.0,5.0,2.0,36.0,21.0,18.0,10.0,7.0,0.0,0.0,0.0,0.0,51.0,39.0,13.0,9.0,8.0,5.0,10.0
2024-718,Dubai,Hard,64,P,20240219,266,202494,211843,6-3 7-6(7),3,R64,100.0,7.0,2.0,73.0,51.0,42.0,10.0,11.0,3.0,3.0,3.0,0.0,70.0,50.0,34.0,12.0,10.0,2.0,3.0
2024-718,Dubai,Hard,64,P,20240219,265,214459,214082,7-6(5) 4-6 7-5,3,R64,165.0,3.0,3.0,110.0,64.0,43.0,25.0,17.0,9.0,14.0,2.0,5.0,126.0,85.0,50.0,23.0,17.0,12.0,17.0
2024-718,Dubai,Hard,64,P,20240219,264,215713,202684,4-6 6-2 6-4,3,R64,128.0,4.0,4.0,86.0,44.0,31.0,19.0,14.0,5.0,9.0,3.0,1.0,90.0,54.0,34.0,14.0,14.0,5.0,11.0
2024-718,Dubai,Hard,64,P,20240219,263,211702,202663,6-2 3-6 6-4,3,R64,160.0,3.0,4.0,108.0,71.0,47.0,13.0,13.0,8.0,12.0,4.0,3.0,98.0,64.0,36.0,16.0,14.0,3.0,9.0
2024-718,Dubai,Hard,64,P,20240219,260,220714,210722,1-6 6-3 7-6(3),3,R64,144.0,1.0,4.0,98.0,75.0,51.0,8.0,14.0,5.0,9.0,3.0,8.0,86.0,48.0,32.0,21.0,14.0,4.0,7.0
2024-718,Dubai,Hard,64,P,20240219,259,201662,201533,6-3 7-5,3,R64,79.0,13.0,4.0,64.0,42.0,29.0,11.0,10.0,7.0,9.0,0.0,2.0,66.0,36.0,22.0,14.0,11.0,3.0,8.0
2024-718,Dubai,Hard,64,P,20240219,258,221909,201614,3-6 6-3 6-3,3,R64,115.0,7.0,5.0,81.0,58.0,39.0,12.0,13.0,5.0,8.0,6.0,2.0,85.0,51.0,33.0,13.0,14.0,3.0,8.0
2024-718,Dubai,Hard,64,P,20240219,257,211533,216016,5-7 6-2 6-3,3,R64,122.0,2.0,6.0,73.0,37.0,29.0,19.0,14.0,1.0,4.0,11.0,8.0,90.0,60.0,41.0,10.0,15.0,9.0,15.0
2024-718,Dubai,Hard,64,P,20240219,256,215138,211651,6-4 RET,3,R64,49.0,3.0,1.0,34.0,18.0,15.0,8.0,5.0,2.0,2.0,8.0,2.0,39.0,22.0,17.0,7.0,5.0,4.0,5.0
2024-718,Dubai,Hard,64,P,20240219,255,214939,204411,6-1 6-2,3,R64,57.0,3.0,0.0,50.0,41.0,31.0,5.0,8.0,4.0,4.0,2.0,1.0,38.0,27.0,11.0,6.0,7.0,2.0,6.0
2024-718,Dubai,Hard,64,P,20240219,252,215613,211701,4-6 7-5 6-4,3,R64,160.0,2.0,3.0,106.0,61.0,35.0,21.0,16.0,7.0,14.0,2.0,9.0,106.0,68.0,38.0,16.0,16.0,9.0,17.0
2024-718,Dubai,Hard,64,P,20240219,251,220367,211095,6-3 6-2,3,R64,79.0,4.0,4.0,56.0,38.0,26.0,9.0,9.0,5.0,7.0,4.0,5.0,57.0,37.0,17.0,9.0,8.0,3.0,8.0
2024-718,Dubai,Hard,64,P,20240219,250,211148,206242,4-6 6-4 6-0,3,R64,118.0,1.0,3.0,78.0,60.0,43.0,8.0,13.0,4.0,6.0,0.0,2.0,69.0,57.0,35.0,6.0,13.0,1.0,6.0
2024-718,Dubai,Hard,64,P,20240219,249,211684,206420,7-6(2) 6-3,3,R64,94.0,1.0,2.0,65.0,50.0,38.0,5.0,11.0,0.0,2.0,2.0,8.0,74.0,45.0,32.0,7.0,10.0,2.0,5.0
2024-718,Dubai,Hard,64,P,20240219,248,201549,214452,6-4 7-6(4),3,R64,114.0,6.0,1.0,75.0,41.0,30.0,21.0,11.0,1.0,2.0,4.0,3.0,74.0,49.0,34.0,13.0,11.0,2.0,4.0
2024-718,Dubai,Hard,64,P,20240219,247,201458,201551,6-2 6-4,3,R64,80.0,0.0,1.0,53.0,39.0,29.0,9.0,9.0,1.0,2.0,1.0,5.0,53.0,38.0,24.0,4.0,9.0,3.0,7.0
2024-718,Dubai,Hard,64,P,20240219,244,220548,259799,6-2 2-6 6-1,3,R64,112.0,3.0,5.0,72.0,46.0,32.0,14.0,12.0,6.0,9.0,1.0,8.0,86.0,47.0,26.0,18.0,11.0,8.0,13.0
2024-718,Dubai,Hard,64,P,20240219,243,201499,213631,6-4 6-3,3,R64,92.0,2.0,2.0,60.0,36.0,28.0,12.0,10.0,3.0,4.0,2.0,3.0,61.0,39.0,27.0,8.0,9.0,5.0,8.0
2024-718,Dubai,Hard,64,P,20240219,242,214643,202600,7-6(2) 6-3,3,R64,97.0,13.0,6.0,71.0,37.0,31.0,18.0,11.0,3.0,4.0,1.0,1.0,72.0,52.0,30.0,13.0,10.0,6.0,8.0
2024-718,Dubai,Hard,64,P,20240219,241,206368,215035,6-0 1-6 6-0,3,R64,96.0,7.0,1.0,53.0,33.0,25.0,8.0,9.0,0.0,2.0,2.0,5.0,78.0,49.0,26.0,11.0,10.0,7.0,13.0
2024-718,Dubai,Hard,64,P,20240219,240,201514,213550,6-3 7-6(2),3,R64,103.0,18.0,0.0,72.0,50.0,37.0,12.0,11.0,0.0,1.0,1.0,2.0,84.0,61.0,37.0,10.0,10.0,7.0,9.0
2024-718,Dubai,Hard,64,P,20240219,239,202499,216133,6-2 6-4,3,R64,90.0,3.0,3.0,74.0,42.0,31.0,13.0,9.0,9.0,10.0,3.0,0.0,54.0,37.0,20.0,8.0,9.0,2.0,6.0
2024-2082,Austin,Hard,32,I,20240226,300,206294,216016,6-4 7-6(4),3,F,133.0,0.0,0.0,75.0,44.0,26.0,15.0,11.0,7.0,11.0,3.0,8.0,89.0,57.0,33.0,11.0,11.0,6.0,11.0
2024-2082,Austin,Hard,32,I,20240226,299,216016,211843,6-3 7-6(4),3,SF,106.0,8.0,9.0,69.0,40.0,33.0,13.0,11.0,1.0,3.0,0.0,4.0,63.0,40.0,30.0,10.0,10.0,2.0,5.0
2024-2082,Austin,Hard,32,I,20240226,298,206294,203533,6-0 6-3,3,SF,70.0,7.0,0.0,51.0,32.0,21.0,11.0,7.0,3.0,4.0,0.0,4.0,47.0,29.0,16.0,3.0,8.0,5.0,11.0
2024-2082,Austin,Hard,32,I,20240226,297,211843,220348,1-6 6-4 6-2,3,QF,138.0,3.0,5.0,75.0,52.0,34.0,8.0,12.0,8.0,12.0,9.0,2.0,89.0,48.0,30.0,18.0,13.0,9.0,14.0
2024-2082,Austin,Hard,32,I,20240226,296,216016,203389,6-2 RET,3,QF,37.0,2.0,0.0,24.0,13.0,9.0,9.0,4.0,4.0,4.0,0.0,3.0,20.0,10.0,7.0,4.0,4.0,0.0,2.0
2024-2082,Austin,Hard,32,I,20240226,295,206294,206374,6-3 7-5,3,QF,119.0,1.0,2.0,75.0,43.0,26.0,21.0,11.0,4.0,6.0,0.0,3.0,80.0,59.0,35.0,6.0,10.0,8.0,12.0
2024-2082,Austin,Hard,32,I,20240226,294,203533,201545,4-6 1-2 RET,3,QF,70.0,0.0,3.0,40.0,20.0,13.0,7.0,7.0,1.0,5.0,2.0,3.0,47.0,35.0,24.0,4.0,7.0,4.0,6.0
2024-2082,Austin,Hard,32,I,20240226,293,211843,215785,6-1 6-2,3,R16,66.0,1.0,3.0,41.0,24.0,16.0,9.0,7.0,1.0,3.0,0.0,5.0,46.0,33.0,13.0,3.0,8.0,3.0,10.0
2024-2082,Austin,Hard,32,I,20240226,292,220348,215872,6-3 6-3,3,R16,94.0,5.0,1.0,64.0,33.0,26.0,16.0,9.0,5.0,6.0,0.0,6.0,58.0,26.0,16.0,14.0,9.0,7.0,11.0
2024-2082,Austin,Hard,32,I,20240226,291,203389,220465,4-6 7-6(3) 6-0,3,R16,140.0,4.0,4.0,86.0,52.0,36.0,17.0,14.0,5.0,9.0,1.0,0.0,86.0,64.0,38.0,9.0,14.0,0.0,6.0
2024-2082,Austin,Hard,32,I,20240226,290,216016,221985,6-1 6-2,3,R16,79.0,4.0,5.0,60.0,40.0,29.0,10.0,8.0,4.0,4.0,0.0,0.0,51.0,31.0,16.0,9.0,7.0,4.0,8.0
2024-2082,Austin,Hard,32,I,20240226,289,206294,203501,6-3 7-6(5),3,R16,99.0,3.0,3.0,73.0,44.0,30.0,12.0,11.0,4.0,7.0,5.0,5.0,60.0,45.0,25.0,4.0,10.0,2.0,6.0
2024-2082,Austin,Hard,32,I,20240226,288,206374,215306,6-2 6-2,3,R16,83.0,0.0,2.0,62.0,42.0,27.0,12.0,8.0,9.0,10.0,1.0,6.0,51.0,33.0,20.0,4.0,8.0,4.0,9.0
2024-2082,Austin,Hard,32,I,20240226,287,203533,203500,5-7 7-6(5) 7-5,3,R16,170.0,1.0,6.0,108.0,73.0,46.0,13.0,18.0,4.0,12.0,1.0,4.0,111.0,59.0,36.0,24.0,18.0,5.0,13.0
2024-2082,Austin,Hard,32,I,20240226,286,201545,201585,6-3 6-2,3,R16,72.0,0.0,2.0,66.0,49.0,31.0,8.0,9.0,5.0,7.0,0.0,4.0,50.0,39.0,18.0,3.0,8.0,5.0,10.0
2024-2082,Austin,Hard,32,I,20240226,285,211843,239383,6-3 6-2,3,R32,67.0,3.0,3.0,44.0,16.0,14.0,11.0,8.0,2.0,5.0,1.0,7.0,52.0,30.0,16.0,4.0,9.0,7.0,14.0
2024-2082,Austin,Hard,32,I,20240226,284,215785,201427,6-3 6-2,3,R32,90.0,0.0,3.0,58.0,34.0,21.0,15.0,8.0,7.0,8.0,1.0,5.0,65.0,35.0,22.0,8.0,9.0,4.0,9.0
2024-2082,Austin,Hard,32,I,20240226,283,215872,201518,6-3 6-7(4) 7-6(5),3,R32,182.0,8.0,11.0,134.0,76.0,51.0,22.0,17.0,10.0,17.0,1.0,5.0,111.0,84.0,46.0,10.0,16.0,6.0,14.0
2024-2082,Austin,Hard,32,I,20240226,282,220348,211316,6-3 7-6(4),3,R32,90.0,11.0,2.0,62.0,36.0,34.0,16.0,11.0,2.0,2.0,4.0,1.0,64.0,38.0,32.0,13.0,10.0,1.0,2.0
2024-2082,Austin,Hard,32,I,20240226,281,203389,216265,7-5 6-3,3,R32,97.0,7.0,11.0,75.0,33.0,26.0,19.0,11.0,3.0,5.0,4.0,2.0,51.0,30.0,21.0,8.0,10.0,1.0,5.0
2024-2082,Austin,Hard,32,I,20240226,280,220465,213887,6-4 7-6(6),3,R32,135.0,1.0,0.0,73.0,62.0,37.0,6.0,11.0,3.0,6.0,0.0,6.0,81.0,46.0,25.0,17.0,11.0,10.0,14.0
2024-2082,Austin,Hard,32,I,20240226,279,221985,223286,6-7(2) 6-2 6-4,3,R32,148.0,2.0,2.0,103.0,67.0,38.0,24.0,15.0,6.0,9.0,4.0,5.0,106.0,61.0,38.0,21.0,15.0,9.0,15.0
2024-2082,Austin,Hard,32,I,20240226,278,216016,206408,7-5 6-4,3,R32,112.0,7.0,4.0,63.0,44.0,34.0,10.0,11.0,2.0,3.0,1.0,8.0,86.0,48.0,34.0,14.0,11.0,11.0,14.0
2024-2082,Austin,Hard,32,I,20240226,277,206294,201613,3-6 6-3 6-1,3,R32,146.0,4.0,3.0,94.0,55.0,38.0,18.0,13.0,5.0,9.0,1.0,6.0,94.0,55.0,33.0,14.0,12.0,11.0,17.0
2024-2082,Austin,Hard,32,I,20240226,276,203501,214782,3-6 6-2 6-3,3,R32,161.0,4.0,3.0,82.0,50.0,32.0,19.0,13.0,6.0,8.0,3.0,3.0,126.0,78.0,51.0,18.0,13.0,13.0,17.0
2024-2082,Austin,Hard,32,I,20240226,275,215306,219917,6-2 6-3,3,R32,75.0,1.0,2.0,45.0,32.0,23.0,7.0,8.0,1.0,2.0,0.0,7.0,65.0,35.0,18.0,13.0,9.0,4.0,9.0
2024-2082,Austin,Hard,32,I,20240226,274,206374,214459,7-6(5) 6-4,3,R32,114.0,9.0,4.0,78.0,48.0,39.0,14.0,11.0,4.0,5.0,5.0,4.0,82.0,42.0,30.0,19.0,11.0,10.0,12.0
2024-2082,Austin,Hard,32,I,20240226,273,203533,220548,6-2 4-6 7-5,3,R32,158.0,7.0,3.0,104.0,58.0,41.0,23.0,15.0,1.0,4.0,4.0,3.0,92.0,62.0,37.0,15.0,15.0,7.0,12.0
2024-2082,Austin,Hard,32,I,20240226,272,203500,201606,6-2 6-4,3,R32,74.0,1.0,3.0,48.0,21.0,16.0,14.0,9.0,2.0,4.0,8.0,3.0,70.0,38.0,25.0,9.0,9.0,10.0,15.0
2024-2082,Austin,Hard,32,I,20240226,271,201545,220699,6-4 6-3,3,R32,66.0,2.0,2.0,55.0,31.0,23.0,13.0,10.0,2.0,4.0,0.0,0.0,44.0,27.0,16.0,8.0,9.0,1.0,5.0
2024-2082,Austin,Hard,32,I,20240226,270,201585,206124,6-4 6-0,3,R32,89.0,1.0,0.0,68.0,48.0,31.0,13.0,8.0,7.0,7.0,1.0,5.0,62.0,46.0,24.0,6.0,8.0,6.0,10.0
2024-2074,San Diego,Hard,32,P,20240226,300,211107,216146,5-7 6-2 6-2,3,F,133.0,2.0,13.0,99.0,52.0,35.0,22.0,14.0,7.0,11.0,1.0,8.0,81.0,50.0,29.0,12.0,14.0,4.0,11.0
2024-2074,San Diego,Hard,32,P,20240226,299,216146,202468,7-6(4) 6-1,3,SF,95.0,3.0,9.0,73.0,44.0,32.0,10.0,9.0,5.0,7.0,0.0,2.0,72.0,43.0,23.0,13.0,10.0,3.0,8.0
2024-2074,San Diego,Hard,32,P,20240226,298,211107,215613,6-3 6-1,3,SF,74.0,2.0,4.0,47.0,24.0,21.0,13.0,8.0,2.0,2.0,2.0,2.0,58.0,37.0,23.0,7.0,8.0,6.0,10.0
2024-2074,San Diego,Hard,32,P,20240226,297,202468,215020,6-1 2-6 6-2,3,QF,93.0,2.0,2.0,73.0,40.0,21.0,18.0,12.0,3.0,8.0,1.0,3.0,63.0,37.0,18.0,8.0,11.0,3.0,10.0
2024-2074,San Diego,Hard,32,P,20240226,296,216146,201499,3-6 6-4 6-3,3,QF,132.0,5.0,10.0,101.0,63.0,38.0,19.0,14.0,8.0,12.0,0.0,3.0,94.0,67.0,39.0,14.0,14.0,6.0,11.0
2024-2074,San Diego,Hard,32,P,20240226,295,215613,201611,6-4 6-2,3,QF,87.0,0.0,0.0,57.0,32.0,15.0,12.0,9.0,3.0,8.0,1.0,7.0,50.0,32.0,11.0,4.0,9.0,4.0,12.0
2024-2074,San Diego,Hard,32,P,20240226,294,211107,202499,6-4 6-3,3,QF,96.0,3.0,7.0,66.0,35.0,21.0,17.0,9.0,6.0,8.0,5.0,6.0,66.0,37.0,22.0,12.0,10.0,1.0,6.0
2024-2074,San Diego,Hard,32,P,20240226,293,202468,215898,6-0 6-4,3,R16,64.0,2.0,1.0,48.0,24.0,20.0,12.0,8.0,4.0,5.0,1.0,6.0,46.0,25.0,13.0,7.0,8.0,1.0,6.0
